[2025-10-09 18:03:31] [INFO    ] discord.client: logging in using static token
[2025-10-09 21:15:42] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 10, 'd': {'heartbeat_interval': 41250, '_trace': ['["gateway-prd-arm-us-east1-b-58cl",{"micros":0.0}]']}}
[2025-10-09 21:15:48] [DEBUG   ] discord.gateway: Shard ID None has sent the IDENTIFY payload.
[2025-10-09 21:15:48] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 21:15:49] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'READY', 's': 1, 'op': 0, 'd': {'v': 10, 'user_settings': {}, 'user': {'verified': True, 'username': 'Ban_Bot', 'primary_guild': None, 'mfa_enabled': False, 'id': '1425511612550348800', 'global_name': None, 'flags': 0, 'email': None, 'discriminator': '1651', 'clan': None, 'bot': True, 'avatar': None}, 'session_type': 'normal', 'session_id': 'c89f8256b60b8a694aee2c484b757769', 'resume_gateway_url': 'wss://gateway-us-east1-b.discord.gg', 'relationships': [], 'private_channels': [], 'presences': [], 'guilds': [{'unavailable': True, 'id': '1425516340764213250'}], 'guild_join_requests': [], 'geo_ordered_rtc_regions': ['madrid', 'milan', 'paris', 'frankfurt', 'london'], 'game_relationships': [], 'auth': {}, 'application': {'id': '1425511612550348800', 'flags': 557056}, '_trace': ['["gateway-prd-arm-us-east1-b-58cl",{"micros":664847,"calls":["id_created",{"micros":485,"calls":[]},"session_lookup_time",{"micros":873,"calls":[]},"session_lookup_finished",{"micros":9,"calls":[]},"discord-sessions-prd-2-16",{"micros":663013,"calls":["start_session",{"micros":626934,"calls":["discord-api-continuous-canary-rpc-59bbbfb549-tgf5d",{"micros":427813,"calls":["get_user",{"micros":44422},"get_guilds",{"micros":88595},"send_scheduled_deletion_message",{"micros":10},"guild_join_requests",{"micros":3},"authorized_ip_coro",{"micros":9},"pending_payments",{"micros":39024},"apex_experiments",{"micros":82090},"user_activities",{"micros":7},"played_application_ids",{"micros":4},"linked_users",{"micros":4}]}]},"starting_guild_connect",{"micros":37,"calls":[]},"presence_started",{"micros":17552,"calls":[]},"guilds_started",{"micros":74,"calls":[]},"lobbies_started",{"micros":1,"calls":[]},"guilds_connect",{"micros":1,"calls":[]},"presence_connect",{"micros":18389,"calls":[]},"connect_finished",{"micros":18397,"calls":[]},"build_ready",{"micros":15,"calls":[]},"clean_ready",{"micros":1,"calls":[]},"optimize_ready",{"micros":1,"calls":[]},"split_ready",{"micros":0,"calls":[]}]}]}]']}}
[2025-10-09 21:15:49] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-10-09 21:15:49] [INFO    ] discord.gateway: Shard ID None has connected to Gateway (Session ID: c89f8256b60b8a694aee2c484b757769).
[2025-10-09 21:15:49] [DEBUG   ] discord.client: Dispatching event connect
[2025-10-09 21:15:49] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'GUILD_CREATE', 's': 2, 'op': 0, 'd': {'banner': None, 'owner_id': '1026035117954703461', 'premium_tier': 0, 'explicit_content_filter': 0, 'profile': None, 'stage_instances': [], 'large': False, 'home_header': None, 'guild_scheduled_events': [], 'preferred_locale': 'en-US', 'discovery_splash': None, 'splash': None, 'premium_subscription_count': 0, 'presences': [], 'emojis': [], 'embedded_activities': [], 'roles': [{'version': 1759939980630, 'unicode_emoji': None, 'tags': {}, 'position': 0, 'permissions': '2248473465835073', 'name': '@everyone', 'mentionable': False, 'managed': False, 'id': '1425516340764213250', 'icon': None, 'hoist': False, 'flags': 0, 'colors': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 0}, 'color': 0}, {'version': 1760025593955, 'unicode_emoji': None, 'tags': {'bot_id': '1425511612550348800'}, 'position': 2, 'permissions': '563276639759428', 'name': 'Ban_Bot', 'mentionable': False, 'managed': True, 'id': '1425516756214087780', 'icon': None, 'hoist': False, 'flags': 0, 'colors': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 0}, 'color': 0}, {'version': 1759945960212, 'unicode_emoji': None, 'tags': {}, 'position': 1, 'permissions': '0', 'name': 'Gamer', 'mentionable': False, 'managed': False, 'id': '1425541324828049458', 'icon': None, 'hoist': False, 'flags': 0, 'colors': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 1752220}, 'color': 1752220}], 'safety_alerts_channel_id': None, 'id': '1425516340764213250', 'rules_channel_id': None, 'inventory_settings': None, 'name': 'TestBot', 'stickers': [], 'incidents_data': None, 'max_stage_video_channel_users': 50, 'member_count': 2, 'threads': [], 'public_updates_channel_id': None, 'nsfw_level': 0, 'verification_level': 0, 'features': [], 'system_channel_id': '1425516341540163807', 'description': None, 'premium_features': None, 'voice_states': [], 'icon': None, 'mfa_level': 0, 'activity_instances': [], 'application_command_counts': {}, 'lazy': True, 'max_video_channel_users': 25, 'owner_configured_content_level': 0, 'nsfw': False, 'system_channel_flags': 0, 'region': 'deprecated', 'default_message_notifications': 0, 'latest_onboarding_question_id': None, 'afk_timeout': 300, 'channels': [{'version': 1759939980639, 'type': 4, 'position': 0, 'permission_overwrites': [], 'name': 'Salons textuels', 'id': '1425516341540163805', 'flags': 0}, {'version': 1759939980648, 'type': 4, 'position': 0, 'permission_overwrites': [], 'name': 'Salons vocaux', 'id': '1425516341540163806', 'flags': 0}, {'version': 1759939980660, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 0, 'permission_overwrites': [], 'parent_id': '1425516341540163805', 'name': 'général', 'last_message_id': '1425876377827147869', 'id': '1425516341540163807', 'icon_emoji': {'name': '👋', 'id': None}, 'flags': 0}, {'version': 1759939980667, 'user_limit': 0, 'type': 2, 'rtc_region': None, 'rate_limit_per_user': 0, 'position': 0, 'permission_overwrites': [], 'parent_id': '1425516341540163806', 'name': 'Général', 'last_message_id': None, 'id': '1425516341540163808', 'icon_emoji': {'name': '🎙', 'id': None}, 'flags': 0, 'bitrate': 64000}, {'version': 1759954177444, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 1, 'permission_overwrites': [], 'parent_id': '1425516341540163805', 'name': 'secret_channel', 'last_message_id': '1425876432621404191', 'id': '1425575887260352653', 'flags': 0}], 'members': [{'user': {'username': 'Ban_Bot', 'public_flags': 0, 'primary_guild': None, 'id': '1425511612550348800', 'global_name': None, 'display_name_styles': None, 'display_name': None, 'discriminator': '1651', 'collectibles': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': None}, 'roles': ['1425516756214087780'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-10-08T16:14:39.522000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}], 'joined_at': '2025-10-08T16:14:39.522000+00:00', 'unavailable': False, 'afk_channel_id': None, 'application_id': None, 'vanity_url_code': None, 'version': 1759945925437, 'max_members': 25000000, 'hub_type': None, 'soundboard_sounds': [], 'premium_progress_bar_enabled': False, 'moderator_reporting': None}}
[2025-10-09 21:15:49] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-10-09 21:15:49] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'GUILD_MEMBERS_CHUNK', 's': 3, 'op': 0, 'd': {'nonce': '1e0005bf6fb847318474bf4bf11a91a5', 'members': [{'user': {'username': 'saidaninour', 'public_flags': 0, 'primary_guild': None, 'id': '1026035117954703461', 'global_name': 'Saidani Nour', 'display_name_styles': None, 'display_name': 'Saidani Nour', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '67dcf1cd68cf1d3a725742281432da5e'}, 'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-10-08T16:13:00.535000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, {'user': {'username': 'Ban_Bot', 'public_flags': 0, 'primary_guild': None, 'id': '1425511612550348800', 'global_name': None, 'display_name_styles': None, 'display_name': None, 'discriminator': '1651', 'collectibles': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': None}, 'roles': ['1425516756214087780'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-10-08T16:14:39.522000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}], 'guild_id': '1425516340764213250', 'chunk_index': 0, 'chunk_count': 1}}
[2025-10-09 21:15:49] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-10-09 21:15:49] [DEBUG   ] discord.state: Processed a chunk for 2 members in guild ID 1425516340764213250.
[2025-10-09 21:15:51] [DEBUG   ] discord.client: Dispatching event guild_available
[2025-10-09 21:15:51] [DEBUG   ] discord.client: Dispatching event ready
[2025-10-09 21:16:24] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 3.
[2025-10-09 21:16:24] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 21:17:05] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 3.
[2025-10-09 21:17:05] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 21:17:46] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 3.
[2025-10-09 21:17:47] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 21:18:28] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 3.
[2025-10-09 21:18:28] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 21:19:09] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 3.
[2025-10-09 21:19:09] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 21:19:50] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 3.
[2025-10-09 21:19:50] [DEBUG   ] discord.gateway: Received WSMessage(type=<WSMsgType.CLOSED: 257>, data=None, extra=None)
[2025-10-09 21:19:50] [DEBUG   ] discord.gateway: Websocket closed with 1006, attempting a reconnect.
[2025-10-09 21:19:50] [DEBUG   ] discord.client: Got a request to RESUME the websocket.
[2025-10-09 21:19:50] [DEBUG   ] discord.client: Dispatching event disconnect
[2025-10-09 21:19:51] [DEBUG   ] discord.gateway: Created websocket connected to wss://gateway-us-east1-b.discord.gg
[2025-10-09 21:19:51] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 10, 'd': {'heartbeat_interval': 41250, '_trace': ['["gateway-prd-arm-us-east1-b-1vnk",{"micros":0.0}]']}}
[2025-10-09 21:19:51] [DEBUG   ] discord.gateway: Shard ID None has sent the RESUME payload.
[2025-10-09 21:19:52] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 21:19:52] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'RESUMED', 's': 4, 'op': 0, 'd': {'_trace': ['["gateway-prd-arm-us-east1-b-1vnk",{"micros":1222,"calls":["id_created",{"micros":0,"calls":[]},"session_lookup_time",{"micros":339,"calls":[]},"session_lookup_finished",{"micros":11,"calls":[]},"discord-sessions-prd-2-16",{"micros":21}]}]']}}
[2025-10-09 21:19:52] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-10-09 21:19:52] [INFO    ] discord.gateway: Shard ID None has successfully RESUMED session c89f8256b60b8a694aee2c484b757769.
[2025-10-09 21:19:52] [DEBUG   ] discord.client: Dispatching event resumed
[2025-10-09 21:20:33] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 4.
[2025-10-09 21:20:33] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 21:21:14] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 4.
[2025-10-09 21:21:14] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 21:21:55] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 4.
[2025-10-09 21:21:55] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 21:22:36] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 4.
[2025-10-09 21:22:37] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 21:23:18] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 4.
[2025-10-09 21:23:18] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 21:23:59] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 4.
[2025-10-09 21:24:00] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 21:24:40] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 4.
[2025-10-09 21:24:41] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 21:25:21] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 4.
[2025-10-09 21:25:22] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 21:26:03] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 4.
[2025-10-09 21:26:03] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 21:26:44] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 4.
[2025-10-09 21:26:44] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 21:27:25] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 4.
[2025-10-09 21:27:25] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 21:28:06] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 4.
[2025-10-09 21:28:07] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 21:28:48] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 4.
[2025-10-09 21:28:48] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 21:29:29] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 4.
[2025-10-09 21:29:29] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 21:30:10] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 4.
[2025-10-09 21:30:11] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 21:30:52] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 4.
[2025-10-09 21:30:52] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 21:31:33] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 4.
[2025-10-09 21:31:33] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 21:32:14] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 4.
[2025-10-09 21:32:14] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 21:32:55] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 4.
[2025-10-09 21:32:55] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 21:33:37] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 4.
[2025-10-09 21:33:37] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 21:34:18] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 4.
[2025-10-09 21:34:18] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 21:34:59] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 4.
[2025-10-09 21:34:59] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 21:35:40] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 4.
[2025-10-09 21:35:41] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 21:36:22] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 4.
[2025-10-09 21:36:22] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 21:37:03] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 4.
[2025-10-09 21:37:03] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 21:37:44] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 4.
[2025-10-09 21:37:44] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 21:38:25] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 4.
[2025-10-09 21:38:26] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 21:39:07] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 4.
[2025-10-09 21:39:07] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 21:39:48] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 4.
[2025-10-09 21:39:48] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 21:40:29] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 4.
[2025-10-09 21:40:29] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 21:41:10] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 4.
[2025-10-09 21:41:11] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 21:41:52] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 4.
[2025-10-09 21:41:52] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 21:42:33] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 4.
[2025-10-09 21:42:33] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 21:43:14] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 4.
[2025-10-09 21:43:14] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 21:43:56] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 4.
[2025-10-09 21:43:56] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 21:44:37] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 4.
[2025-10-09 21:44:37] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 21:45:18] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 4.
[2025-10-09 21:45:18] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 21:45:59] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 4.
[2025-10-09 21:45:59] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 21:46:41] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 4.
[2025-10-09 21:46:41] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 21:47:22] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 4.
[2025-10-09 21:47:22] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 21:48:03] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 4.
[2025-10-09 21:48:03] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 21:48:44] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 4.
[2025-10-09 21:48:45] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 21:49:26] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 4.
[2025-10-09 21:49:26] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 21:50:07] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 4.
[2025-10-09 21:50:07] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 21:50:48] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 4.
[2025-10-09 21:50:49] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 21:51:29] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 4.
[2025-10-09 21:51:30] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 21:52:11] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 4.
[2025-10-09 21:52:11] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 21:52:52] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 4.
[2025-10-09 21:52:52] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 21:53:33] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 4.
[2025-10-09 21:53:33] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 21:54:14] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 4.
[2025-10-09 21:54:15] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 21:54:56] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 4.
[2025-10-09 21:54:56] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 21:55:37] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 4.
[2025-10-09 21:55:37] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 21:56:18] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 4.
[2025-10-09 21:56:18] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 21:56:59] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 4.
[2025-10-09 21:57:00] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 21:57:41] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 4.
[2025-10-09 21:57:41] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 21:58:22] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 4.
[2025-10-09 21:58:22] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 21:59:03] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 4.
[2025-10-09 21:59:03] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 21:59:44] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 4.
[2025-10-09 21:59:45] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 22:00:26] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 4.
[2025-10-09 22:00:26] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 22:01:07] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 4.
[2025-10-09 22:01:07] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 22:01:48] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 4.
[2025-10-09 22:01:48] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 22:02:30] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 4.
[2025-10-09 22:02:30] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 22:03:11] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 4.
[2025-10-09 22:03:11] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 22:03:52] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 4.
[2025-10-09 22:03:52] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-10-09 22:04:33] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 4.
[2025-10-09 22:04:33] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
